Temperature,Strategy,Score,Model,Control,Words
Mid,Original Instructions,,Randomization,Randomization,"['philatelies', 'exoatmospheric', 'militated', 'renationalise', 'declamations', 'discarded', 'triticales', 'verderers', 'outfalsifiabilitally', 'sourdoughs']"
Mid,Original Instructions,,Randomization,Randomization,"['residua', 'encroacher', 'oculogyric', 'pluperfects', 'palmier', 'outwordlorible', 'sequels', 'undersowed', 'megalocephaly', 'precensoring']"
Mid,Original Instructions,,Randomization,Randomization,"['jackanapes', 'instils', 'synapses', 'intangibilities', 'implantation', 'grooviness', 'overheadwearation', 'misnihilityry', 'anthocyanin', 'mistechnofearisability']"
Mid,Original Instructions,,Randomization,Randomization,"['unmastering', 'indelicacy', 'slender', 'miscybernationalismisability', 'ravingly', 'mudbank', 'establishmentarianismation', 'primitivisms', 'tourer', 'overrosaceally']"
Mid,Original Instructions,90.14683966859167,Randomization,Randomization,"['sanctioned', 'stoniest', 'homonymy', 'shattering', 'misrangatiratanga', 'luminescence', 'anthraxisers', 'outvoltammetriably', 'tamarisks', 'proclivities']"
Mid,Original Instructions,91.72595133581525,Randomization,Randomization,"['escalates', 'continent', 'overtizanidinably', 'aerolites', 'weighbridge', 'crackling', 'outgradabilitisers', 'bagpipers', 'multiculturally', 'speculate']"
Mid,Original Instructions,,Randomization,Randomization,"['soothsayer', 'heliotropes', 'dustbins', 'soulstress', 'supercargoes', 'agrammatic', 'misellipsometryible', 'fragments', 'overbitonalitisability', 'gessoiser']"
Mid,Original Instructions,,Randomization,Randomization,"['linebackers', 'misendometritisably', 'misgrapeshotation', 'pitiful', 'synthpopally', 'excavating', 'modernization', 'mellifluousness', 'evaporators', 'outbackcrawlations']"
Mid,Original Instructions,,Randomization,Randomization,"['impugning', 'ligated', 'outstarchitecture', 'miselectrometricativeness', 'outacapniaation', 'internuclear', 'correlativity', 'botulinisability', 'corset', 'corduroy']"
Mid,Original Instructions,,Randomization,Randomization,"['outautozoomally', 'overcyberpiracicativeness', 'regalized', 'delineates', 'piecemealing', 'spoor', 'fritterer', 'fruticulturible', 'clocking', 'outbiomorphismally']"
Mid,Original Instructions,,Randomization,Randomization,"['derides', 'chippings', 'lived', 'outdramaturgications', 'recording', 'overneurofeedbackisability', 'perfecters', 'demosponges', 'cooler', 'protectedly']"
Mid,Original Instructions,,Randomization,Randomization,"['overorphanismably', 'differences', 'outweighing', 'overgochujangible', 'obsequies', 'insincere', 'unrung', 'born-free', 'prevaricating', 'catatonic']"
Mid,Original Instructions,91.43222743668457,Randomization,Randomization,"['mappers', 'sequentially', 'acromegalic', 'epigraphers', 'homogamisable', 'misbehaves', 'decentralized', 'heated', 'psychotechnologists', 'outfilmdomations']"
Mid,Original Instructions,88.70045983969503,Randomization,Randomization,"['yukking', 'flexitarian', 'fail', 'devitalised', 'ringbolt', 'salads', 'polysemic', 'tittles', 'cemeteries', 'fractional']"
Mid,Original Instructions,,Randomization,Randomization,"['flame-proofing', 'ependymal', 'circumflexing', 'mid-circle', 'dairymen', 'outsynthpop', 'providently', 'misdubstepally', 'witch-hunt', 'vacuums']"
Mid,Original Instructions,90.79878075891543,Randomization,Randomization,"['olefin', 'thunderbirds', 'remorse', 'euryapsids', 'craven', 'overchermoulally', 'rag', 'prewashed', 'cortically', 'commentator']"
Mid,Original Instructions,87.20864079818581,Randomization,Randomization,"['overdidymially', 'vandalised', 'autostereoscopic', 'finagled', 'lighter', 'sandbagged', 'desultorily', 'viscid', 'ratiocinated', 'outvirtualismible']"
Mid,Original Instructions,89.56272511989741,Randomization,Randomization,"['proteinaceous', 'racials', 'greeters', 'promptest', 'grandparent', 'backstop', 'determines', 'thereat', 'misspirulinatisability', 'seraphic']"
Mid,Original Instructions,87.53917651963283,Randomization,Randomization,"['attentively', 'unearths', 'lakes', 'improvising', 'bushellings', 'misneurochemistriably', 'bloodstains', 'deliberated', 'spangled', 'ninjutsuible']"
Mid,Original Instructions,94.20089021615735,Randomization,Randomization,"['vaccenic', 'frenemy', 'roadmap', 'unhooks', 'overtrisodiisability', 'outcleistogamiably', 'outnumismatographications', 'spending', 'ankh', 'puzzlement']"
Mid,Original Instructions,90.63546092577003,Randomization,Randomization,"['photostats', 'tick-tack', 'challenger', 'hyperpigmentation', 'backplanes', 'cross-linking', 'cessation', 'rotisseries', 'outgeniocracisability', 'chervil']"
Mid,Original Instructions,,Randomization,Randomization,"['sample', 'charcuterie', 'scenarios', 'outregalismably', 'overiofendylatably', 'contentiousnesses', 'importuned', 'sadness', 'savorously', 'objurgated']"
Mid,Original Instructions,,Randomization,Randomization,"['misdalbavancinisability', 'coverages', 'discard', 'chemurgy', 'outwelfarismally', 'placekickers', 'outpotassiumation', 'figurers', 'bouncinesses', 'tussled']"
Mid,Original Instructions,,Randomization,Randomization,"['bowerbirds', 'microampere', 'libraries', 'outparmigianatiser', 'decryings', 'noiriser', 'consanguinities', 'segnosaurids', 'beardednesses', 'femtochemistrications']"
Mid,Original Instructions,,Randomization,Randomization,"['seashell', 'knavishly', 'overantigravityible', 'overcrowd', 'autointoxicationation', 'turnarounds', 'rateabiliticativeness', 'dowel', 'misintentionalism', 'egg']"
Mid,Original Instructions,91.76011924869988,Randomization,Randomization,"['sits', 'mishaematemesiser', 'accumbens', 'coasted', 'claimer', 'hawk', 'internalisation', 'rioter', 'oppositional', 'friendlihood']"
Mid,Original Instructions,94.50152308268,Randomization,Randomization,"['cutlass', 'apologia', 'pochard', 'rich', 'meritist', 'misenantiomorphismatory', 'stool', 'dowering', 'rebased', 'combusting']"
Mid,Original Instructions,,Randomization,Randomization,"['switchgear', 'nonequilibriiser', 'soundless', 'outchlorpromazinally', 'miscrimewarisable', 'oddments', 'stuck', 'outbudwoodations', 'demoniacs', 'overneurofeedback']"
Mid,Original Instructions,,Randomization,Randomization,"['connotative', 'stallholders', 'misxenoniser', 'credences', 'caseharden', 'octavo', 'colourizes', 'sciences', 'misfluoxetinisable', 'rapeseedisers']"
Mid,Original Instructions,91.12638565350476,Randomization,Randomization,"['hornbooks', 'capitate', 'polities', 'ezetimibe', 'archiver', 'pervert', 'oberek', 'pandemonium', 'phototransistors', 'antipopes']"
Mid,Original Instructions,87.51057418286413,Randomization,Randomization,"['outnoblessably', 'decomposing', 'briber', 'woodiness', 'shrieks', 'oven-ready', 'volitionally', 'dependencies', 'vans', 'sateen']"
Mid,Original Instructions,,Randomization,Randomization,"['rezoned', 'overfilmdomativeness', 'aeration', 'doyens', 'outcybernewsisable', 'misoxybutynination', 'misspectrochemistry', 'outlemongrassion', 'benzoate', 'gremlin']"
Mid,Original Instructions,93.32832882449435,Randomization,Randomization,"['overprints', 'wingnuts', 'battening', 'wrinkles', 'overrinderpestisable', 'misdiabesiticativeness', 'electroencephalography', 'dumbed', 'overrosewaterativeness', 'reunite']"
Mid,Original Instructions,,Randomization,Randomization,"['flinches', 'dotterels', 'carbons', 'anchoring', 'metaleptic', 'faint', 'mispalaeoichnologisability', 'demolishes', 'outonanismiser', 'destines']"
Mid,Original Instructions,94.54224637301151,Randomization,Randomization,"['outfalciparisable', 'gormandizes', 'also', 'videotapes', 'duels', 'toyed', 'unlimbers', 'limped', 'over-simplistic', 'symbol']"
Mid,Original Instructions,,Randomization,Randomization,"['dognapped', 'adroiter', 'forestay', 'depressants', 'taigas', 'hobby', 'smelts', 'overnoblessary', 'misogynies', 'exopolitics']"
Mid,Original Instructions,,Randomization,Randomization,"['re-employed', 'bedaub', 'man-years', 'quipper', 'nitpickers', 'privy', 'outagrochemistrisability', 'roofed', 'revisionists', 'macram̩']"
Mid,Original Instructions,,Randomization,Randomization,"['inserting', 'indexations', 'outprednisonation', 'overenantiomorphismiser', 'lemon', 'spirit', 'gaols', 'sappiest', 'misblepharitisers', 'gratis']"
Mid,Original Instructions,88.55690454859568,Randomization,Randomization,"['stingray', 'hot-swap', 'diffractions', 'populousnesses', 'outnix', 'unadorned', 'mischoucroutations', 'regatta', 'impassivity', 'nimby']"
Mid,Original Instructions,,Randomization,Randomization,"['overspanned', 'autointoxicationisable', 'turn', 'radiate', 'amusingnesses', 'cranberry', 'serotypic', 'fieriness', 'egises', 'abstinences']"
Mid,Original Instructions,,Randomization,Randomization,"['wasp-waisted', 'cashing', 'raged', 'misbaccicativeness', 'tribunal', 'orceinisability', 'curded', 'pluvial', 'misbakeware', 'invest']"
Mid,Original Instructions,,Randomization,Randomization,"['attainability', 'exaggerator', 'overquinaprillations', 'miscyanocobalamin', 'statelier', 'outparmigianaation', 'readjusted', 'eutopiaible', 'nudenesses', 'claiming']"
Mid,Original Instructions,,Randomization,Randomization,"['chummiest', 'permutation', 'categorizes', 'overbromoformation', 'lewdness', 'backcrawl', 'mockeries', 'confabulations', 'crinoid', 'misatorvastatinations']"
Mid,Original Instructions,95.65785920380748,Randomization,Randomization,"['refried', 'unlock', 'cosseted', 'misrotably', 'demoted', 'overcybercashisable', 'out̩lan', 'gallops', 'silky', 'cheaper']"
Mid,Original Instructions,86.48527091584978,Randomization,Randomization,"['misgeekdomally', 'aminophylline', 'outsrirachaation', 'rehabilitative', 'republish', 'preeminently', 'heat-resistant', 'flumed', 'drospirenone', 'mononucleosis']"
Mid,Original Instructions,,Randomization,Randomization,"['musketries', 'amnesias', 'trucks', 'malaise', 'cloisonn̩', 'redefinitions', 'commissioning', 'miscyberliteraturations', 'dogcatchers', 'nullifidians']"
Mid,Original Instructions,85.29841033115346,Randomization,Randomization,"['overgoopations', 'glances', 'intuitionistic', 'trialed', 'obligatorily', 'arbitraments', 'borstal', 'slogger', 'toastier', 'geekdomations']"
Mid,Original Instructions,,Randomization,Randomization,"['outsparsitally', 'courteousnesses', 'wherefrom', 'truckloads', 'stinging', 'ordained', 'zootomially', 'excruciated', 'misorthopraxisation', 'foregathered']"
Mid,Original Instructions,91.08986439903501,Randomization,Randomization,"['burdening', 'primrosy', 'sociables', 'hypostome', 'introduced', 'sepulchres', 'barber', 'snappishly', 'carthorse', 'butterscotchisers']"
Mid,Original Instructions,86.4191259832374,Randomization,Randomization,"['well-received', 'tenons', 'lampstand', 'under-secretaries', 'methodicalnesses', 'pillocks', 'nympha', 'outdeclinismisable', 'hypergravity', 'neutroniumible']"
Mid,Original Instructions,,Randomization,Randomization,"['patballativeness', 'contradistinction', 'topiaries', 'ethosuximidation', 'betide', 'inbuilt', 'himself', 'misnitazoxanide', 'intersexualitication', 'uranothallite']"
Mid,Original Instructions,88.11310311240584,Randomization,Randomization,"['avidities', 'reinvestigated', 'ladoo', 'dippiest', 'outexpressivismally', 'fossilised', 'elusion', 'venomous', 'fielders', 'subsessile']"
Mid,Original Instructions,,Randomization,Randomization,"['fewnesses', 'braved', 'ignobleness', 'outpreservationismation', 'cauterise', 'unenlightenment', 'pudding', 'overlemongrassion', 'outiofendylatably', 'goshawks']"
Mid,Original Instructions,91.70653715735465,Randomization,Randomization,"['connection', 'skulker', 'multivariate', 'peculates', 'misligninnery', 'pistes', 'placekickers', 'futurologists', 'homoeopathy', 'misreactionarismible']"
Mid,Original Instructions,,Randomization,Randomization,"['overcyberprostitutionativeness', 'cheerinesses', 'downslope', 'outesomeprazolations', 'outnoirers', 'aureole', 'stereographically', 'weatherizes', 'pratingly', 'operative']"
Mid,Original Instructions,,Randomization,Randomization,"['accede', 'egirines', 'oversagacity', 'time-work', 'logicically', 'looker-on', 'suppl', 'rumens', 'autotropismation', 'pitapats']"
Mid,Original Instructions,,Randomization,Randomization,"['miselectroluminescenceably', 'd̩railleurs', 'misinteractivitisability', 'mic', 'overdescendentalismably', 'bipedalismation', 'agrostology', 'knowledgeably', 'overcryptosporidiosisiveness', 'harlequin']"
Mid,Original Instructions,94.3663580429632,Randomization,Randomization,"['ft', 'follicular', 'toothaches', 'cyberismisability', 'inflation', 'postmodify', 'figgiest', 'nutrients', 'tribulations', 'chipped']"
Mid,Original Instructions,,Randomization,Randomization,"['misglitteratiible', 'rps', 'backwinded', 'unceasingly', 'cyberwritings', 'proscribe', 'misorthokinesisability', 'banishments', 'cyberismible', 'overactivewearible']"
Mid,Original Instructions,,Randomization,Randomization,"['endogenesisably', 'grapeshotably', 'non-support', 'workaholismably', 'outlopinavirially', 'parametrisations', 'cowries', 'inanities', 'prosthodontist', 'transgressed']"
Mid,Original Instructions,93.15297681942936,Randomization,Randomization,"['anti-establishment', 'neurobiologist', 'capon', 'bibliography', 'unopinionated', 'bosuns', 'finishing', 'latherers', 'unmotherly', 'decluttering']"
Mid,Original Instructions,,Randomization,Randomization,"['hennas', 'trialed', 'outnewspeakativeness', 'reunited', 'spiders', 'palpabilitications', 'overbudesonidably', 'outorthokinesisible', 'blender', 'doubts']"
Mid,Original Instructions,89.39863766812367,Randomization,Randomization,"['parachuted', 'self-awareness', 'mucocele', 'bioprintingally', 'exegetics', 'hatemongers', 'majestic', 'frictionless', 'unfruitfulness', 'dealfishes']"
Mid,Original Instructions,,Randomization,Randomization,"['reperformed', 'specifiable', 'outnorethindronisability', 'treacle', 'cochoa', 'reproductively', 'recategorizes', 'engorgement', 'annulled', 'dyspareuniations']"
Mid,Original Instructions,90.74013836002158,Randomization,Randomization,"['trundle', 'profiteers', 'sufficing', 'cyders', 'complementer', 'husbandry', 'kitting', 'rollerbladed', 'clues', 'philosophizes']"
Mid,Original Instructions,,Randomization,Randomization,"['outfarmstock', 'gigolo', 'silences', 'penguin', 'sensitiser', 'nitroxion', 'oxymetazolination', 'melt', 'misadrenalinally', 'inventivenesses']"
Mid,Original Instructions,,Randomization,Randomization,"['neuropodium', 'orient', 'overgourmandismisability', 'outmonomethylations', 'outcapelliniisable', 'master-stroke', 'eradications', 'outprotandry', 'premultiplies', 'ailed']"
Mid,Original Instructions,,Randomization,Randomization,"['vestal', 'pointy', 'postmortem', 'gentlest', 'prolactinisers', 'chloroquiniser', 'forestalled', 'kelp', 'e-criminal', 'diagonalising']"
Mid,Original Instructions,91.87544414937064,Randomization,Randomization,"['handball', 'commissars', 'way', 'non-ionising', 'downsides', 'postmodernismatory', 'stigmatised', 'fictitious', 'overgrazed', 're-emerge']"
Mid,Original Instructions,95.36748864163256,Randomization,Randomization,"['blush', 'prices', 'purchasing', 'mispotassiumations', 'bullshitters', 'photographies', 'linkmen', 'dowdily', 'prohibit', 'submerse']"
Mid,Original Instructions,,Randomization,Randomization,"['misdubstepably', 'overhydroxychloroquine', 'soft-heartednesses', 'misbotryolitably', 'overrocksteadication', 'underachieve', 'countersignature', 'outbromoformisable', 'interdicting', 'questers']"
Mid,Original Instructions,87.67516041351094,Randomization,Randomization,"['mocking', 'expounder', 'tiresomely', 'overfluativeness', 'chapping', 'prophase', 'overwheelspinativeness', 'outblingably', 'dielectrics', 'strainers']"
